cgpa,internships,intern_quality,certifications,skill_level,projects_score,course,tier,placement_rate,avg_salary,placement_cell,job_demand,job_activity,region_density,macro,pipeline,placed_3m,placed_6m,placed_12m,salary,risk
6.32,0,0,1,0,2,4,3,93,9.4,3,3,1,0.7154758272325475,1,4,1,1,1,11.5,low
7.73,1,2,1,0,1,2,3,37,3.8,3,3,1,0.2141652195122395,2,3,0,1,1,4.8,medium
6.84,3,0,0,1,2,9,2,45,5.0,2,1,1,0.16509239019839528,3,1,1,1,1,2.2,low
5.41,2,0,2,2,1,1,3,27,5.5,0,3,1,0.5118611542372712,3,1,0,1,1,9.2,low
4.75,0,0,1,0,2,1,2,53,6.0,2,2,1,0.9483041834441455,1,0,0,0,0,5.8,medium
4.39,0,0,1,0,1,6,3,54,5.2,3,1,1,0.38402183423028835,3,2,1,1,1,3.4,medium
6.65,2,0,2,0,3,8,2,58,13.4,1,2,1,0.1686910179136077,2,1,0,1,1,15.4,medium
5.4,1,0,4,1,1,6,2,52,8.2,0,3,3,0.8678809363793583,4,0,0,1,1,8.4,low
6.62,1,0,0,1,1,6,3,58,3.0,0,2,1,0.7223990830766951,1,0,0,1,1,3.0,low
5.39,2,1,0,2,0,3,3,26,2.8,2,2,3,0.6039532858848907,3,0,1,1,1,2.3,low
8.84,0,0,2,1,0,14,2,81,8.8,3,1,3,0.27844085002199626,2,1,0,0,1,9.1,low
4.86,1,1,3,1,1,8,2,37,5.4,1,1,2,0.4418275770507081,2,0,1,1,1,6.2,low
6.9,1,0,4,0,2,8,2,44,12.9,0,2,1,0.4539180500508292,4,3,1,1,1,16.4,low
4.25,1,0,1,1,0,1,3,83,6.8,2,2,1,0.8067683567852478,2,0,0,1,1,7.2,medium
4.86,4,2,3,0,2,5,3,28,5.4,1,1,1,0.8367849698175998,1,0,1,1,1,3.9,low
9.99,2,1,2,2,0,11,2,75,3.1,3,3,2,0.10621251992362309,3,0,1,1,1,2.5,low
7.63,0,0,0,0,0,9,3,56,6.6,0,1,1,0.6036044538812462,4,2,0,0,0,5.2,high
6.24,2,0,3,0,3,7,3,89,5.9,0,1,1,0.11526426559490026,4,2,0,1,1,6.9,medium
4.1,0,0,0,2,3,10,2,56,5.6,1,1,1,0.6963579315738614,4,0,0,1,1,2.8,medium
7.19,0,0,0,0,0,8,3,26,6.6,2,2,2,0.7012435394012481,1,1,0,0,0,2.7,high
7.59,1,0,2,0,1,5,2,92,8.1,1,2,1,0.8567066436837657,3,1,1,1,1,11.9,low
4.41,3,0,1,1,1,3,3,67,2.9,0,1,1,0.16570450176559606,3,2,1,1,1,4.2,low
7.07,0,0,1,0,3,3,2,31,5.2,0,2,3,0.6527865709521773,2,0,0,1,1,7.3,low
7.03,0,0,1,2,1,5,3,55,5.2,1,1,3,0.4559631436424437,3,4,0,1,1,4.6,low
4.06,4,0,0,0,1,14,3,80,3.3,3,1,1,0.9403846266533487,2,1,1,1,1,4.9,low
7.48,0,0,1,0,1,5,3,78,3.5,3,1,3,0.46265075121403054,2,0,0,0,1,2.2,high
7.75,0,0,0,1,2,11,3,76,3.2,1,3,2,0.23402508368129074,2,0,1,1,1,4.1,low
9.13,0,0,0,0,1,7,2,70,7.7,0,1,1,0.33440372399428087,3,0,1,1,1,7.1,medium
7.07,1,3,3,1,0,1,2,68,7.2,0,2,1,0.16091163773580994,2,2,0,1,1,10.3,low
7.74,0,0,1,2,2,3,2,31,4.0,0,1,2,0.15731053912879148,2,0,0,1,1,2.2,medium
7.25,1,0,3,0,1,5,3,31,2.1,1,3,2,0.21082716294656878,1,2,1,1,1,3.0,medium
5.74,0,0,3,0,2,14,3,37,4.5,0,1,1,0.9405876652250605,1,0,1,1,1,1.6500000000000001,high
6.46,0,0,0,1,2,9,3,69,5.2,2,1,1,0.266232431952615,3,0,0,1,1,7.2,medium
7.73,0,0,0,1,1,6,2,27,7.2,1,2,2,0.2028750662797309,1,2,1,1,1,6.7,medium
8.73,1,1,0,1,1,0,2,81,13.8,3,2,2,0.588694087569931,2,1,0,1,1,15.1,low
6.23,0,0,3,0,0,8,3,70,4.6,3,3,1,0.4828840200521193,4,1,0,1,1,3.9,medium
7.72,0,0,3,1,0,10,3,62,2.5,0,1,2,0.6733502881056279,3,1,1,1,1,1.1,medium
7.62,2,0,1,1,0,3,2,65,6.5,0,2,3,0.34742807035540607,1,3,1,1,1,11.0,low
5.41,1,1,1,0,2,5,2,47,9.0,0,1,3,0.7244069543143655,1,0,1,1,1,10.3,low
6.96,0,0,0,1,2,2,3,30,5.1,1,2,2,0.5684589075113361,1,0,1,1,1,4.3,medium
8.85,0,0,3,1,2,8,3,53,6.9,0,3,1,0.2141578267211641,2,0,0,0,1,7.3,low
4.17,0,0,2,0,1,3,2,94,4.1,3,1,2,0.8833219734559392,2,0,0,1,1,5.9,medium
5.25,1,0,2,0,2,1,3,90,5.8,0,2,2,0.8444479433372503,2,0,0,0,1,6.7,medium
9.08,4,1,0,2,1,11,2,57,10.0,1,2,3,0.3696678841276101,3,2,1,1,1,10.1,low
4.54,0,0,2,1,1,14,2,40,9.0,1,1,2,0.507823562772505,4,0,1,1,1,8.1,high
6.14,0,0,2,0,3,9,2,27,10.1,0,2,3,0.1754004756183145,1,1,0,0,1,4.8,high
8.19,0,0,2,0,1,4,3,85,4.5,1,3,1,0.7312489103852521,4,0,1,1,1,4.3,medium
6.27,1,3,0,1,0,11,3,50,2.5,1,2,1,0.315835046314823,3,0,0,1,1,3.2,high
8.09,2,0,0,0,1,13,2,64,5.5,1,2,2,0.6347384154283241,3,0,0,0,1,5.6,medium
4.44,0,0,1,0,3,0,2,77,9.2,0,2,1,0.5116682726264896,1,2,0,1,1,8.1,high
5.9,1,2,3,2,2,8,3,94,4.5,0,2,1,0.8365196323195997,1,1,0,0,1,3.1,low
8.33,1,4,2,1,1,2,2,58,11.0,0,2,1,0.6294524105543652,2,2,1,1,1,13.799999999999999,low
6.63,0,0,1,0,0,5,1,88,17.5,1,2,2,0.5213341889105837,3,1,1,1,1,18.9,low
7.73,0,0,1,1,1,14,3,60,5.5,0,1,1,0.8361639827700147,2,1,0,0,0,1.6500000000000001,high
4.84,0,0,4,0,2,11,3,92,4.2,1,2,1,0.2257050276377121,1,0,1,1,1,3.4,high
9.17,0,0,0,2,1,11,2,65,8.5,0,1,3,0.9794453681756721,1,4,1,1,1,11.5,low
3.81,1,2,1,1,1,14,3,32,6.6,1,1,1,0.6296409727347245,3,0,0,0,0,3.4,high
6.88,3,0,1,1,3,4,2,56,8.5,1,2,2,0.7175124810298276,3,0,0,0,1,11.7,low
3.54,1,0,2,1,1,7,1,73,11.3,3,3,3,0.2619680439686052,4,2,0,1,1,13.5,low
9.45,2,2,5,2,1,1,3,63,7.7,0,1,3,0.936696234486851,3,0,0,0,0,7.7,medium
4.76,0,0,4,2,0,3,3,33,6.0,0,1,2,0.500474875996884,2,0,1,1,1,6.8999999999999995,medium
6.88,2,0,1,0,2,1,2,51,7.9,0,2,2,0.2698290380281651,2,3,1,1,1,8.6,low
6.89,4,3,4,0,0,5,2,35,5.5,1,3,2,0.6665979937160729,1,0,1,1,1,6.9,low
7.67,3,3,2,2,0,7,3,55,5.7,2,2,3,0.2833910871735227,3,1,1,1,1,7.1,low
4.18,2,1,2,0,2,5,1,53,18.8,1,2,1,0.5397752345798897,3,0,1,1,1,21.2,low
4.83,3,2,1,1,3,12,3,31,3.4,0,1,2,0.5382866810398641,4,0,0,1,1,3.1,low
4.61,0,0,2,2,2,7,3,46,6.3,2,1,2,0.4641606303134479,2,4,1,1,1,8.049999999999999,medium
7.28,1,0,0,1,0,6,2,92,7.5,0,1,2,0.8662087558183071,1,0,0,1,1,6.5,low
5.45,0,0,3,2,0,2,3,58,3.1,3,1,1,0.9702348329250792,2,0,0,1,1,2.5,low
7.74,2,0,3,2,3,0,3,47,3.4,3,3,3,0.6192227153163457,2,0,1,1,1,3.9,low
6.78,1,0,2,1,3,5,3,27,2.6,1,1,2,0.8982380542735143,2,2,1,1,1,6.2,low
6.9,2,0,5,0,1,14,3,95,3.5,0,2,3,0.2256871449576127,2,2,0,0,1,5.4,low
6.47,0,0,3,0,0,1,3,77,6.9,1,1,1,0.3915623698829711,2,2,1,1,1,7.4,high
5.7,0,0,3,0,0,7,3,70,5.8,2,2,3,0.432714770916642,3,0,1,1,1,5.8,low
5.22,2,0,1,1,0,0,2,51,7.0,1,2,3,0.618637661625858,1,0,0,1,1,5.9,low
7.98,0,0,0,0,2,9,3,94,2.4,0,1,3,0.6251199578519152,1,1,0,0,0,1.1,high
3.56,0,0,3,1,1,14,2,75,12.9,1,1,2,0.21478303697005507,3,0,1,1,1,9.0,medium
6.87,0,0,1,1,1,11,1,89,9.8,2,2,3,0.32700769101731925,2,0,1,1,1,8.1,high
5.35,0,0,0,1,0,5,3,35,3.8,2,1,1,0.7699525318044111,3,1,0,0,0,5.3,high
9.7,1,0,0,0,2,4,3,97,9.6,1,2,1,0.766194535770047,2,0,1,1,1,11.5,low
6.5,0,0,5,1,2,8,2,38,9.0,3,3,3,0.3468889238219993,4,3,1,1,1,11.1,low
6.67,0,0,1,2,1,9,3,58,6.7,2,1,1,0.7384709689864525,1,1,1,1,1,8.049999999999999,low
7.55,2,0,2,1,2,9,2,40,11.2,2,1,1,0.16736080752201998,1,2,1,1,1,9.7,medium
6.18,2,3,1,1,1,8,3,93,5.3,0,1,1,0.3455891797917416,3,2,1,1,1,5.6,low
9.75,3,3,2,1,3,0,3,29,7.3,1,2,1,0.8671927802335851,2,0,1,1,1,9.2,low
3.66,0,0,5,1,0,13,2,32,6.2,0,1,2,0.7338917885120809,1,1,0,1,1,2.8,high
8.47,1,3,0,0,0,8,2,54,5.7,0,2,3,0.7331468845928157,2,0,1,1,1,8.3,medium
6.37,0,0,1,0,2,13,2,41,3.5,1,2,2,0.7949098673491954,1,2,0,0,0,6.4,medium
7.31,0,0,2,0,0,0,1,85,26.8,2,2,1,0.20492073332732508,2,1,0,1,1,24.5,medium
6.26,0,0,1,1,1,4,3,52,6.2,1,2,2,0.5638246816941052,4,0,0,1,1,8.6,low
6.68,0,0,1,1,0,5,1,45,12.3,1,1,1,0.4380159857149962,3,1,1,1,1,8.0,medium
3.83,1,0,2,0,1,8,2,28,10.0,0,3,1,0.8678934006162112,3,3,0,1,1,11.7,low
6.62,0,0,3,2,3,11,3,68,3.6,1,2,1,0.5181995967837995,2,1,0,0,0,4.3,medium
9.05,0,0,3,0,2,4,3,58,8.6,2,3,1,0.28961650226595437,2,0,1,1,1,10.3,medium
9.82,1,3,0,1,0,6,2,89,7.4,3,1,2,0.1493603867694484,1,2,1,1,1,4.9,medium
6.72,1,3,2,2,3,0,3,72,3.9,0,2,3,0.39953153482635373,2,2,1,1,1,8.2,low
7.67,1,0,1,1,2,7,3,79,3.5,3,1,2,0.7033303296485055,1,4,0,1,1,2.4,medium
6.92,1,0,2,2,0,12,2,25,4.9,0,1,2,0.8315762962637505,3,2,1,1,1,4.3,medium
6.36,1,2,1,2,1,2,1,89,18.7,2,3,2,0.10164972789091666,2,1,1,1,1,16.2,medium
6.57,4,4,0,1,0,9,2,68,9.0,0,2,3,0.93351707610703,1,2,0,1,1,11.0,low
7.21,1,0,1,2,2,12,1,52,9.1,3,1,2,0.5845864961990367,4,1,0,1,1,12.4,low
7.52,0,0,0,1,2,13,3,66,4.6,3,1,2,0.6505976262989113,3,2,0,1,1,6.5,medium
6.09,0,0,1,1,3,11,2,90,9.3,2,1,3,0.47108964989332913,2,1,0,0,1,6.9,medium
7.8,1,2,1,1,1,11,3,28,4.8,0,2,1,0.5118950234813769,3,4,1,1,1,2.8,low
4.42,1,0,0,0,1,0,3,42,4.1,2,3,1,0.7448420016460695,1,2,0,0,0,1.6500000000000001,high
5.24,2,4,1,2,1,1,2,29,13.4,3,3,1,0.5699234068551824,2,2,1,1,1,16.099999999999998,low
6.39,0,0,1,0,2,4,3,34,5.7,2,2,1,0.9493264240653171,3,0,0,0,0,4.8,high
7.61,0,0,1,0,0,1,3,96,3.5,1,1,1,0.7204213981945086,2,1,1,1,1,4.9,medium
7.59,0,0,2,0,0,7,3,41,3.6,0,2,2,0.764328536151336,2,0,0,0,1,3.4,high
8.06,0,0,0,0,1,1,2,39,10.8,0,3,2,0.8360073748531293,4,0,0,0,0,9.1,high
9.15,1,2,2,1,0,5,2,31,9.4,1,2,1,0.6435757066236409,1,0,0,1,1,8.9,medium
9.14,3,0,0,0,0,2,3,70,4.8,2,1,2,0.18024590964060697,1,0,0,0,0,5.4,high
4.74,0,0,2,0,0,11,2,98,6.8,0,1,2,0.439094054522859,1,1,0,0,0,2.0,high
7.57,0,0,0,1,1,2,3,85,6.1,0,2,3,0.7696262818796487,3,1,0,1,1,6.6,medium
8.75,2,0,3,0,0,2,1,25,10.4,2,1,2,0.8254660142619658,2,1,1,1,1,8.0,low
4.53,0,0,4,1,3,9,3,75,2.9,0,1,2,0.6444936096806694,1,2,0,0,0,1.1,medium
4.25,1,0,1,0,1,1,2,30,5.9,2,3,2,0.8608000653979836,3,0,1,1,1,3.7,medium
7.52,0,0,0,1,2,5,2,97,6.0,2,2,1,0.5505243548597216,2,0,0,1,1,8.9,low
7.67,2,1,0,2,0,2,3,94,5.7,1,2,2,0.7554904370167265,1,0,1,1,1,6.4,low
6.53,0,0,5,0,3,6,3,50,2.8,0,2,1,0.3726935858765499,1,1,1,1,1,1.1,medium
6.68,0,0,2,1,2,5,2,86,7.2,1,2,1,0.7799671788524161,3,0,0,0,1,7.5,high
7.11,2,0,0,0,0,6,2,57,5.8,0,2,1,0.41858866165217734,1,1,1,1,1,9.9,medium
6.23,1,1,4,1,1,12,2,58,6.3,2,1,1,0.907394100430998,2,0,1,1,1,4.1,medium
9.73,0,0,0,0,1,8,2,46,11.4,3,1,2,0.5692074109685512,1,0,1,1,1,14.0,low
3.8,2,0,0,1,2,11,3,33,4.6,1,1,2,0.8952461502391269,1,0,1,1,1,1.2,high
6.36,0,0,0,1,2,8,3,29,6.9,1,3,3,0.226032655561261,3,4,1,1,1,6.5,low
9.11,0,0,2,2,0,2,3,44,4.3,0,3,2,0.8878558924024158,1,0,0,0,1,1.7,low
3.83,2,0,1,0,1,9,2,62,11.1,1,1,2,0.9639734636174577,2,2,1,1,1,13.6,low
6.04,2,0,1,0,1,13,3,89,3.5,2,2,1,0.6270542418852024,4,0,0,1,1,2.8,medium
7.43,1,2,0,1,2,6,1,37,10.2,1,1,1,0.4593167545449489,4,3,1,1,1,12.9,low
4.14,0,0,2,0,3,8,3,94,7.2,2,3,1,0.850560727959951,1,3,0,1,1,5.3,high
6.67,0,0,1,0,3,0,3,56,8.2,2,3,1,0.3015835023769655,2,1,1,1,1,7.0,medium
9.29,1,0,1,1,2,12,3,70,4.4,1,1,3,0.3623922084518596,1,1,0,0,1,5.6,low
6.49,0,0,0,1,3,10,3,42,3.2,1,1,2,0.4596468833407732,4,2,1,1,1,5.75,medium
4.01,2,0,1,2,0,11,1,68,8.9,1,2,1,0.21289546169414003,2,1,1,1,1,12.7,low
6.16,0,0,4,1,1,4,3,83,6.5,0,3,1,0.861674554858399,4,0,0,1,1,5.3,high
9.21,3,4,3,0,0,14,3,34,4.8,2,1,1,0.10802928305067684,1,3,1,1,1,1.8,low
7.93,1,0,1,1,1,7,2,51,9.8,1,1,3,0.11958067123588945,2,3,1,1,1,11.2,low
7.72,0,0,2,0,0,6,1,63,9.3,0,2,1,0.503594655200386,4,0,0,0,1,9.8,medium
6.07,3,2,3,2,0,10,2,25,9.0,2,1,2,0.19394754612272141,3,2,1,1,1,10.35,medium
6.91,2,2,4,0,1,3,3,45,3.4,1,1,3,0.6981256208752046,2,3,1,1,1,1.2,low
7.9,1,2,2,2,2,1,3,31,4.2,0,1,2,0.5697815859725952,3,0,0,1,1,2.8,medium
4.86,3,2,5,1,1,7,3,57,3.5,2,1,3,0.9469216538473141,1,0,1,1,1,3.1,medium
5.48,0,0,2,1,3,1,3,82,5.9,2,2,1,0.9659830669785429,2,1,1,1,1,3.7,high
6.6,0,0,0,1,2,11,3,54,4.7,2,1,2,0.2689737860805851,4,3,0,1,1,6.6,low
4.8,0,0,1,0,1,13,2,71,7.1,0,1,1,0.8926983674794723,2,1,1,1,1,4.9,high
5.97,0,0,5,1,3,4,2,87,7.1,2,3,3,0.3714456625082524,2,0,1,1,1,9.4,low
7.54,0,0,3,0,0,6,1,53,9.1,1,1,1,0.26015053011753686,1,2,1,1,1,12.3,low
9.99,3,1,2,0,2,3,3,34,5.2,0,1,2,0.1572074601420858,3,0,0,1,1,6.8999999999999995,low
4.6,2,0,3,0,3,14,2,53,10.8,0,2,1,0.24850722869841,1,3,0,1,1,7.0,medium
6.26,0,0,0,1,1,2,3,72,5.8,2,2,1,0.5274456239964115,2,1,1,1,1,5.5,low
3.6,0,0,2,1,2,11,2,53,9.0,2,2,1,0.5870287719955839,1,0,0,0,1,7.0,medium
7.65,3,0,3,0,1,4,1,53,42.2,3,3,1,0.17027902669723183,2,1,1,1,1,51.74999999999999,low
7.38,4,0,0,0,1,9,1,89,9.3,3,1,2,0.7733476853881274,4,1,0,0,1,11.4,low
6.08,0,0,0,0,1,4,3,48,5.6,3,2,3,0.48393160942626623,3,0,0,0,0,2.2,high
4.71,0,0,2,1,1,5,3,89,2.3,0,2,2,0.11301025499171505,4,0,1,1,1,3.7,medium
7.61,2,0,0,2,0,1,3,28,5.3,2,3,3,0.5372066354392062,1,0,0,1,1,1.6500000000000001,high
9.91,0,0,1,0,1,13,3,50,4.1,2,2,1,0.15691961086132133,4,0,1,1,1,6.8999999999999995,low
5.43,3,2,1,1,3,7,3,73,6.0,0,2,2,0.9854122030011581,2,1,1,1,1,8.049999999999999,low
6.43,1,3,5,1,2,10,2,39,3.3,1,1,2,0.7431829489592664,2,3,1,1,1,5.2,low
7.34,1,4,2,0,0,11,3,98,5.5,0,2,2,0.48422059130932826,3,4,1,1,1,4.1,low
8.95,2,0,1,1,0,12,3,48,4.2,2,1,2,0.3087855611823093,1,1,0,1,1,3.9,low
7.37,2,2,0,1,1,10,2,30,6.6,3,2,1,0.7950439882017787,2,0,1,1,1,6.1,low
6.99,3,2,1,0,0,5,2,65,5.6,0,3,2,0.22449857336195608,3,2,1,1,1,5.2,low
5.92,2,2,1,0,2,5,2,79,8.3,3,1,3,0.789159030663266,2,0,1,1,1,10.8,low
6.98,0,0,1,0,1,5,2,63,8.9,2,2,3,0.41310510856231963,2,4,0,0,1,6.9,medium
6.69,1,1,3,1,0,7,3,59,3.0,0,1,3,0.9407617205709011,2,3,0,1,1,3.6,low
6.1,1,0,4,2,0,3,3,89,3.7,2,1,2,0.29983249007190493,2,3,1,1,1,3.8,medium
6.4,1,2,0,2,0,9,3,85,5.3,0,2,3,0.7106242059333345,2,1,0,1,1,5.3,medium
4.27,0,0,0,0,3,12,3,53,2.9,2,1,1,0.9186087327154377,2,1,0,1,1,3.2,medium
7.24,1,2,1,1,1,0,2,49,10.5,2,3,2,0.37349144954672575,2,2,1,1,1,13.4,low
5.22,1,4,1,1,0,14,2,39,5.3,3,2,2,0.40250511451580484,4,2,0,1,1,11.3,low
7.52,0,0,0,0,0,0,2,51,13.0,1,3,2,0.8095391028400096,2,0,1,1,1,16.0,low
7.42,2,4,0,1,0,2,3,61,4.5,2,2,1,0.8168627090763456,3,1,1,1,1,3.2,low
4.04,0,0,0,1,2,1,2,29,8.0,0,1,2,0.9763450993678967,4,0,0,1,1,10.9,low
6.19,1,3,1,0,0,5,3,45,5.6,1,3,3,0.6345159019418628,3,1,1,1,1,4.6,low
7.48,2,1,5,1,1,11,3,89,4.2,1,1,1,0.39937825014929074,2,0,1,1,1,6.1,low
7.61,0,0,0,2,1,14,2,50,9.8,2,1,3,0.44440598842872425,1,2,0,1,1,8.9,medium
3.66,3,1,3,2,2,9,1,41,15.6,2,1,1,0.9232002329766746,2,0,1,1,1,20.1,low
9.25,0,0,0,0,0,12,3,39,4.5,0,1,2,0.3388012339745079,1,1,0,1,1,1.1,high
7.72,2,2,3,1,3,5,2,67,9.1,0,1,1,0.6487919714655902,2,0,1,1,1,10.2,low
7.34,4,4,2,2,2,6,1,89,13.5,0,1,1,0.24823727943890114,2,1,1,1,1,15.0,low
5.41,2,0,4,2,1,3,2,31,6.2,0,1,2,0.6889002049119193,4,0,1,1,1,8.0,low
7.05,0,0,2,2,1,12,3,91,3.4,0,1,2,0.3597753379197661,2,0,0,1,1,1.9,low
5.09,1,0,2,1,3,4,3,35,6.3,3,2,3,0.8512817748610837,1,0,1,1,1,7.7,low
7.59,2,0,0,1,0,4,3,42,5.1,1,2,2,0.7738045228283817,3,1,0,1,1,2.2,low
6.75,1,4,0,1,0,7,3,58,6.3,2,2,1,0.6254358701238606,2,2,1,1,1,7.3,low
7.42,0,0,0,0,1,12,3,55,4.6,3,1,3,0.5944072916586329,2,2,0,1,1,2.7,medium
7.79,3,3,0,0,1,0,2,96,15.6,2,2,1,0.7052969807082918,3,2,1,1,1,20.3,low
7.38,1,4,0,1,1,2,3,81,6.9,0,2,2,0.2985493625567036,3,2,0,1,1,3.6,medium
9.31,1,2,1,1,2,1,2,88,12.2,0,2,1,0.9639228499091816,1,2,1,1,1,15.2,low
5.42,1,0,3,0,0,10,3,83,2.9,2,1,3,0.7131838224488029,3,1,0,0,0,4.2,medium
3.9,0,0,1,2,3,0,1,82,33.0,0,3,1,0.15174437969140758,3,4,0,1,1,35.6,low
4.42,0,0,3,2,1,7,2,81,4.6,0,2,2,0.45517840813126076,3,1,1,1,1,4.5,medium
8.77,2,0,0,2,0,10,2,80,5.2,0,1,2,0.815223229043461,3,3,0,1,1,1.9,low
8.56,1,0,0,1,2,11,2,92,9.1,1,1,2,0.1591146611975564,4,0,0,1,1,10.0,low
6.33,0,0,3,0,1,13,3,65,5.3,2,1,2,0.6801911837092702,4,0,1,1,1,5.8,medium
6.97,1,2,1,0,1,10,3,43,3.0,1,2,2,0.8400651828720572,2,0,1,1,1,1.1,high
6.01,2,1,0,2,0,4,2,41,18.8,1,3,1,0.1772719477460194,2,0,0,0,0,12.0,high
7.21,0,0,3,2,0,1,2,50,7.3,2,2,2,0.8015422892346038,4,2,1,1,1,4.1,low
4.73,0,0,0,0,0,5,2,86,10.4,1,2,2,0.7740471696938086,1,1,1,1,1,11.5,high
6.05,3,4,0,0,1,11,1,44,14.7,3,1,1,0.9707136163993958,1,2,1,1,1,18.4,low
8.78,0,0,0,0,2,1,3,36,4.0,3,3,3,0.29207817175318695,3,3,1,1,1,4.4,medium
8.05,1,0,2,0,0,6,3,94,2.8,1,3,2,0.9010206077540246,3,3,0,1,1,1.1,low
6.01,1,2,1,1,2,4,2,81,17.7,2,2,1,0.9292947206335265,2,3,0,0,1,17.8,medium
4.22,1,1,0,0,3,12,1,90,12.8,2,2,1,0.752209195627874,1,3,0,1,1,12.9,low
8.6,0,0,4,1,2,6,3,79,3.0,1,2,3,0.35484647822828275,4,0,1,1,1,1.1,low
4.15,1,1,3,1,1,1,3,32,5.1,0,1,1,0.7377993671767631,1,2,0,1,1,3.6,high
4.41,0,0,1,2,1,7,3,49,3.4,1,1,1,0.1972002747271618,2,3,0,0,1,5.4,medium
7.1,0,0,1,1,2,3,2,57,4.5,0,1,2,0.5833799226172636,2,1,0,0,0,5.4,medium
7.59,0,0,3,2,1,8,3,85,7.4,1,2,1,0.20268533981817444,2,1,0,0,1,2.2,high
4.59,1,0,1,0,3,7,2,69,6.3,0,1,2,0.28899983535672685,4,2,1,1,1,4.3,medium
4.36,0,0,2,2,0,12,2,67,4.6,0,1,3,0.24195021447542323,3,1,1,1,1,5.8,medium
7.81,0,0,1,1,2,1,3,37,5.1,2,2,3,0.14134703224675466,4,2,1,1,1,3.1,medium
6.12,0,0,1,2,0,4,3,32,6.9,1,3,2,0.6727567655820851,1,1,1,1,1,4.1,medium
4.15,1,1,5,1,3,0,3,60,3.4,2,3,1,0.943439011634699,1,0,1,1,1,5.3,medium
8.51,0,0,2,2,0,2,2,83,6.7,1,1,2,0.5791899323457032,3,0,1,1,1,6.9,low
5.97,0,0,0,0,1,11,3,56,2.5,0,2,3,0.6456874403351872,2,1,1,1,1,1.1,low
6.3,0,0,2,1,2,0,1,69,22.3,2,3,3,0.7530582764980871,3,1,0,1,1,25.8,low
8.46,1,4,2,0,2,13,3,39,4.5,0,1,2,0.351406321429546,2,3,1,1,1,5.4,low
6.12,2,2,4,2,1,11,3,74,3.7,2,2,1,0.16117749694310957,1,0,1,1,1,6.8999999999999995,low
6.48,0,0,4,0,2,12,3,39,4.4,1,1,3,0.3832283835766579,2,0,0,1,1,5.75,low
5.78,1,2,0,0,1,3,2,70,7.4,0,1,2,0.3512783533731727,2,4,1,1,1,9.2,low
7.23,1,0,2,1,2,0,3,84,5.7,2,2,1,0.42249397332160243,3,0,0,0,0,1.9,high
7.33,2,2,0,2,3,0,1,55,32.7,1,3,3,0.9923057085205499,3,3,1,1,1,43.7,low
6.52,1,3,2,0,0,9,3,28,5.8,1,1,2,0.10023562015127378,1,2,0,1,1,7.0,medium
5.63,0,0,1,1,0,12,3,75,3.6,1,1,1,0.9230438434067644,2,2,0,0,1,1.1,high
5.86,2,0,2,1,0,13,3,41,4.9,1,1,3,0.23079926512923135,3,0,1,1,1,3.4,medium
4.8,0,0,1,1,1,2,3,51,6.0,0,3,1,0.697196814777243,2,2,0,0,0,6.6,high
6.39,0,0,2,2,1,9,3,47,4.7,1,1,1,0.15624243804097654,1,0,0,0,1,5.4,high
3.78,4,0,2,0,0,0,3,81,4.4,0,2,1,0.8058820537058432,3,0,1,1,1,2.3,low
6.76,1,0,1,2,2,5,2,95,4.1,2,2,1,0.9901007966639529,3,3,1,1,1,5.9,low
7.07,2,3,0,0,2,13,2,94,9.6,0,1,1,0.9521854244546675,2,1,1,1,1,11.2,low
6.89,0,0,0,1,3,13,1,80,15.6,3,1,2,0.26895189732589503,1,2,1,1,1,16.9,medium
7.34,0,0,2,0,2,12,2,69,6.1,1,2,1,0.4968747989284993,2,0,1,1,1,1.8,high
3.82,0,0,3,1,1,8,1,72,27.5,0,2,1,0.43577735435246845,3,1,0,0,0,25.7,medium
4.39,0,0,0,1,3,11,2,81,4.5,0,2,1,0.6275323451940122,1,1,0,0,0,5.6,medium
7.3,1,0,0,0,1,1,3,26,6.4,0,2,1,0.6804757917273055,2,0,1,1,1,3.9,medium
4.8,1,4,1,1,2,12,3,47,3.6,1,1,1,0.18136481952718936,4,1,1,1,1,3.8,low
7.98,1,1,3,1,1,13,3,32,2.8,0,1,1,0.5837199681446958,1,0,0,1,1,2.3,high
6.63,0,0,1,1,2,2,3,31,4.5,1,1,2,0.6989242255470726,2,3,1,1,1,3.1,low
4.82,4,2,2,2,0,1,2,55,7.2,1,3,3,0.6608055700146603,3,1,1,1,1,12.2,low
6.16,1,2,3,1,3,8,3,44,4.2,0,2,1,0.8890071250762256,4,0,1,1,1,6.0,low
7.63,0,0,1,1,0,4,3,40,4.3,3,2,3,0.28061573168782605,4,1,0,0,1,6.1,low
9.38,0,0,3,0,3,3,3,38,4.1,1,1,3,0.4854221146629111,3,0,1,1,1,3.3,medium
3.69,2,0,1,2,2,12,1,89,6.1,3,1,1,0.40191319928539937,3,0,0,1,1,2.75,low
6.19,0,0,3,1,2,5,2,81,7.3,0,2,2,0.6100065713459685,2,0,1,1,1,7.8,low
9.23,2,4,0,0,0,13,3,86,4.6,1,1,2,0.15491370208590566,1,0,1,1,1,6.4,low
7.8,1,3,1,1,1,9,1,35,16.4,0,1,2,0.7160095770742233,2,0,1,1,1,19.0,low
6.69,1,1,4,1,3,12,2,74,6.3,2,1,3,0.6329239431605699,2,1,1,1,1,9.2,low
